date,time,lon,lat
2015-09-10,7:09:14,15.764575,-22.379765
2015-09-10,7:09:15,15.764575,-22.379765
2015-09-10,7:09:16,15.764575,-22.379765
2015-09-10,7:09:17,15.764575,-22.379765
2015-09-10,7:09:18,15.764575,-22.379765
2015-09-10,7:09:19,15.764575,-22.379765
2015-09-10,7:09:20,15.764575,-22.379765
2015-09-10,7:09:21,15.764575,-22.379765
2015-09-10,7:09:22,15.764575,-22.379767
2015-09-10,7:09:23,15.764575,-22.379765
2015-09-10,7:09:24,15.764575,-22.379767
2015-09-10,7:09:25,15.764575,-22.379767
2015-09-10,7:09:26,15.764575,-22.379767
2015-09-10,7:09:27,15.764575,-22.379767
2015-09-10,7:09:28,15.764573,-22.379765
2015-09-10,7:09:29,15.764573,-22.379765
2015-09-10,7:09:30,15.764573,-22.379765
2015-09-10,7:09:31,15.764573,-22.379767
2015-09-10,7:09:32,15.764575,-22.379767
2015-09-10,7:09:33,15.764575,-22.379767
2015-09-10,7:09:34,15.764575,-22.379767
2015-09-10,7:09:35,15.764575,-22.379767
2015-09-10,7:09:36,15.764575,-22.379767
2015-09-10,7:09:37,15.764575,-22.379767
2015-09-10,7:09:38,15.764573,-22.379767
2015-09-10,7:09:39,15.764573,-22.379767
2015-09-10,7:09:40,15.764573,-22.37977
2015-09-10,7:09:41,15.764577,-22.379772
