"date","time","lon","lat"
"2015-09-10","07:05:55",15.764668,-22.379623
"2015-09-10","07:05:56",15.764668,-22.379625
"2015-09-10","07:05:57",15.764667,-22.379627
"2015-09-10","07:05:58",15.764665,-22.379627
"2015-09-10","07:05:59",15.764667,-22.37963
"2015-09-10","07:06:00",15.764665,-22.379633
"2015-09-10","07:06:01",15.764667,-22.379637
"2015-09-10","07:06:02",15.76467,-22.379637
"2015-09-10","07:06:03",15.764673,-22.379638
"2015-09-10","07:06:04",15.764673,-22.379637
"2015-09-10","07:06:05",15.764673,-22.379638
"2015-09-10","07:06:06",15.764673,-22.379632
"2015-09-10","07:06:07",15.764672,-22.379632
"2015-09-10","07:06:08",15.76467,-22.379632
"2015-09-10","07:06:09",15.76467,-22.379635
"2015-09-10","07:06:10",15.76467,-22.379637
"2015-09-10","07:06:11",15.76467,-22.379632
"2015-09-10","07:06:12",15.764673,-22.379628
"2015-09-10","07:06:13",15.764675,-22.379623
"2015-09-10","07:06:14",15.764677,-22.379622
"2015-09-10","07:06:15",15.764673,-22.37962
"2015-09-10","07:06:16",15.764668,-22.37962
"2015-09-10","07:06:17",15.764665,-22.379622
"2015-09-10","07:06:18",15.764662,-22.379622
"2015-09-10","07:06:19",15.764657,-22.379627
"2015-09-10","07:06:20",15.764652,-22.379625
"2015-09-10","07:06:21",15.764652,-22.37962
"2015-09-10","07:06:22",15.764653,-22.379615
"2015-09-10","07:06:23",15.764652,-22.379613
"2015-09-10","07:06:24",15.764653,-22.379612
"2015-09-10","07:06:25",15.764655,-22.379612
"2015-09-10","07:06:26",15.764658,-22.37961
"2015-09-10","07:06:27",15.764658,-22.379608
"2015-09-10","07:06:28",15.764658,-22.379607
"2015-09-10","07:06:29",15.764658,-22.379607
"2015-09-10","07:06:30",15.76466,-22.379608
"2015-09-10","07:06:31",15.76466,-22.379607
"2015-09-10","07:06:32",15.76466,-22.379608
"2015-09-10","07:06:33",15.76466,-22.379607
"2015-09-10","07:06:34",15.76466,-22.379603
"2015-09-10","07:06:35",15.76466,-22.379602
"2015-09-10","07:06:36",15.76466,-22.3796
"2015-09-10","07:06:37",15.76466,-22.379598
"2015-09-10","07:06:38",15.764663,-22.379593
"2015-09-10","07:06:39",15.764663,-22.37959
"2015-09-10","07:06:40",15.764665,-22.37959
"2015-09-10","07:06:41",15.764665,-22.379592
"2015-09-10","07:06:42",15.764665,-22.379592
"2015-09-10","07:06:43",15.764667,-22.379595
"2015-09-10","07:06:44",15.764667,-22.379597
"2015-09-10","07:06:45",15.76467,-22.379597
"2015-09-10","07:06:46",15.764667,-22.379602
"2015-09-10","07:06:47",15.764665,-22.379605
"2015-09-10","07:06:48",15.764667,-22.379607
"2015-09-10","07:06:49",15.764667,-22.379607
"2015-09-10","07:06:50",15.764665,-22.379608
"2015-09-10","07:06:51",15.764667,-22.379605
"2015-09-10","07:06:52",15.76467,-22.379605
"2015-09-10","07:06:53",15.764673,-22.379603
"2015-09-10","07:06:54",15.764678,-22.379603
"2015-09-10","07:06:55",15.764677,-22.3796
"2015-09-10","07:06:56",15.764677,-22.379602
"2015-09-10","07:06:57",15.764675,-22.379603
"2015-09-10","07:06:58",15.764673,-22.379605
"2015-09-10","07:06:59",15.764673,-22.379605
"2015-09-10","07:07:00",15.764672,-22.379603
"2015-09-10","07:07:01",15.764672,-22.3796
"2015-09-10","07:07:02",15.764672,-22.3796
"2015-09-10","07:07:03",15.764673,-22.379602
"2015-09-10","07:07:04",15.764677,-22.379602
"2015-09-10","07:07:05",15.764675,-22.379602
"2015-09-10","07:07:06",15.764677,-22.379602
"2015-09-10","07:07:07",15.764675,-22.3796
"2015-09-10","07:07:08",15.764673,-22.379602
"2015-09-10","07:07:09",15.764675,-22.379598
"2015-09-10","07:07:10",15.764673,-22.3796
"2015-09-10","07:07:11",15.764673,-22.379597
"2015-09-10","07:07:12",15.764672,-22.379595
"2015-09-10","07:07:13",15.764672,-22.379595
"2015-09-10","07:07:14",15.764672,-22.379592
"2015-09-10","07:07:15",15.764672,-22.379587
"2015-09-10","07:07:16",15.764672,-22.379583
"2015-09-10","07:07:17",15.764672,-22.379585
"2015-09-10","07:07:18",15.764668,-22.379583
"2015-09-10","07:07:19",15.764667,-22.379585
"2015-09-10","07:07:20",15.764663,-22.379585
"2015-09-10","07:07:21",15.764663,-22.379585
"2015-09-10","07:07:22",15.764663,-22.379583
"2015-09-10","07:07:23",15.764662,-22.379583
